car,entered,2466
car,entered,2466
car,exited,2468
car,exited,2468
car,exited,2474
car,entered,2475
car,entered,2480
car,exited,2483
car,exited,2483
car,entered,2485
car,entered,2485
car,exited,2486
car,exited,2487
car,exited,2487
car,exited,2487
car,entered,2488
car,entered,2488
car,entered,2488
car,exited,2489
car,exited,2492
car,exited,2495
car,entered,2496
car,entered,2497
car,entered,2498
car,entered,2500
car,exited,2501
car,exited,2501
car,exited,2502
car,entered,2505
car,entered,2505
car,exited,2506
car,entered,2507
car,exited,2508
car,entered,2512
car,entered,2514
car,exited,2517
car,entered,2518
car,exited,2519
car,exited,2521
car,entered,2522
bus,entered,2525
car,entered,2526
car,exited,2527
bus,exited,2527
car,entered,2528
car,exited,2529
car,exited,2529
car,entered,2530
car,entered,2530
car,exited,2532
car,exited,2533
car,exited,2534
car,entered,2536
car,entered,2538
car,entered,2541
car,exited,2542
car,entered,2545
car,entered,2545
car,exited,2546
car,entered,2547
car,exited,2548
car,exited,2549
car,entered,2551
car,entered,2551
car,entered,2553
car,exited,2555
car,exited,2555
car,entered,2556
car,entered,2558
car,entered,2559
car,exited,2560
car,exited,2561
car,entered,2562
car,exited,2563
car,exited,2563
car,entered,2564
car,entered,2564
car,entered,2566
car,entered,2566
car,exited,2567
car,exited,2568
car,entered,2569
car,exited,2570
car,exited,2570
car,entered,2571
car,entered,2571
car,entered,2572
car,exited,2573
car,exited,2573
car,entered,2574
car,exited,2576
car,exited,2576
car,entered,2577
car,entered,2578
car,exited,2579
car,exited,2579
car,exited,2580
car,exited,2580
car,entered,2582
car,entered,2582
car,entered,2582
car,exited,2583
car,entered,2585
car,entered,2586
car,entered,2586
car,entered,2586
car,exited,2590
car,exited,2590
car,exited,2590
car,exited,2590
car,entered,2591
car,entered,2591
car,entered,2591
car,entered,2591
car,entered,2593
car,exited,2596
car,exited,2596
car,exited,2597
car,entered,2601
car,entered,2601
car,entered,2601
car,entered,2601
car,exited,2602
car,exited,2602
car,exited,2602
car,exited,2603
car,exited,2604
car,exited,2604
car,exited,2605
car,entered,2608
car,entered,2608
car,exited,2609
car,entered,2610
car,entered,2610
car,exited,2611
car,exited,2611
car,entered,2612
car,entered,2612
car,entered,2616
car,entered,2617
car,exited,2618
car,exited,2619
car,exited,2619
car,entered,2620
car,entered,2621
car,entered,2621
car,exited,2622
car,exited,2622
car,entered,2623
car,entered,2623
car,exited,2624
car,exited,2624
car,exited,2624
car,exited,2625
car,entered,2627
car,entered,2628
car,exited,2629
car,entered,2631
car,entered,2632
car,exited,2634
car,exited,2634
car,entered,2635
car,entered,2636
car,exited,2637
car,exited,2638
car,exited,2638
car,exited,2638
car,exited,2639
car,entered,2640
car,exited,2641
car,exited,2641
car,entered,2642
car,entered,2642
car,entered,2643
car,exited,2644
car,exited,2644
car,exited,2644
car,exited,2644
car,entered,2645
car,entered,2645
car,entered,2646
car,entered,2646
car,exited,2647
car,exited,2647
car,exited,2647
car,entered,2648
